StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,sonaid,Q99_First Click,Q99_Last Click,Q99_Page Submit,Q99_Click Count,cons_imm_low,cons_imm_med,cons_imm_hi,cons_crim_low,cons_crim_med,cons_crim_hi,lib_imm_low,lib_imm_med ,lib_imm_hi,lib_crim_low,lib_crim_med,lib_crim_hi,online_communities,fact_sm,fact_sm_how,fact_online,fact_online_how,likely_click_1,likely_click_2,likely_click_3,likely_click_4,likely_click_5,likely_click_6,news_trust,effective_comm,discuss,dis_freq_1,past_12_1,past_12_2,past_12_3,past_12_4,past_12_5,past_12_6,social_amt _1,social_amt _2,social_amt _3,social_amt _4,social_amt _5,social_amt _6,social_amt _7,social_why _1,social_why _2,social_why _3,social_why _4,social_why _5,social_why _6,social_why _7,ideology ,party ,newsinterest_1,newsinterest_2,newsinterest_3,newsinterest_4,age,gender,ethnicity,ethnicity_6_TEXT,ethn_most,ethn_most_6_TEXT,comments,id,FL_7_DO,headlines_DO
12/2/2021 18:30,12/2/2021 19:47,IP Address,73.12.232.117,100,4669,TRUE,12/2/2021 19:47,R_ReNMfLbsNXT5AIh,,,,,37.34719849,-120.6038971,anonymous,EN,73885,1160.543,1220.991,1422.586,3,Completely biased,Mostly biased,Somewhat unbiased,Neither biased or unbiased,Neither biased or unbiased,Mostly biased,Somewhat unbiased,Somewhat biased,Somewhat biased,Mostly biased,Somewhat biased,Mostly biased,"Gain information, learn about the news",Very,I google it & see if theres actual truth behind things,Very,I google,Somewhat,Somewhat,Somewhat,Somewhat,Very,A little,None at all,A moderate amount,Yes,0,Have not,Have not,Have not,Have not,Have,Have,under 1 hr/day,1-2 hrs/day,1-2 hrs/day,2+ hrs/day,none,none,none,catch up with friends,catch up with friends,entertainment,entertainment,don't use,don't use,don't use,6,Independent,0,0,0,9,20,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,73885,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 20:48,12/2/2021 21:01,IP Address,169.236.78.23,100,783,TRUE,12/2/2021 21:01,R_dmc2Fagtrx2kn1T,,,,,37.29719543,-120.4638977,anonymous,EN,78562,,,,,Somewhat biased,Neither biased or unbiased,Mostly biased,Neither biased or unbiased,Completely biased,Completely biased,Mostly unbiased,Somewhat biased,Neither biased or unbiased,Mostly unbiased,Somewhat biased,Mostly biased,Communicate with those outside of your direct community,Very,Typically I look at my original source and see who it was written by and if they sourced anyone within their writing. In addition I typically look for another reliable source that talks about the same issue and check to see if the two sources are somewhat similar. ,Very,"Look at who is being quoted within an online article, if the site is a legitimate resource to get an article from. ",Very,Extremely,Somewhat,A little,Very,Extremely,A moderate amount,A moderate amount,Yes,6,Have,Have not,Have,Have,Have,Have,none,1-2 hrs/day,none,1-2 hrs/day,none,none,under 1 hr/day,don't use,catch up with friends,don't use,entertainment,don't use,don't use,unwind/relax,2,Democrat,10,6,10,5,18,Female,"Caucasian,Hispanic/Latino",-99,Hispanic/Latino,-99,No. Thank you. ,78562,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 20:23,12/2/2021 21:06,IP Address,73.66.25.130,100,2592,TRUE,12/2/2021 21:06,R_Xq6UKjoumL3mNTX,,,,,37.34719849,-120.6038971,anonymous,EN,69112,,,,,Somewhat biased,Somewhat biased,Somewhat biased,Neither biased or unbiased,Mostly biased,Completely biased,Somewhat unbiased,Mostly biased,Neither biased or unbiased,Somewhat biased,Mostly biased,Mostly biased,Communicate with other in your community,A little,"Depending on how detailed I need for my answer, I usually google the topic to gain general information and the try to look for credible sources (e.g. CDC, WHO, journal articles, depending on the informaiton)",A little,"I go through a process of googling the topic, gaining introductory information, and then looking towards credible sources to check",Extremely,Extremely,Somewhat,A little,A little,A little,A moderate amount,A little,Yes,1,Have not,Have not,Have not,Have,Have,Have,under 1 hr/day,1-2 hrs/day,under 1 hr/day,1-2 hrs/day,none,none,2+ hrs/day,catch up with friends,unwind/relax,catch up with friends,unwind/relax,don't use,don't use,entertainment,5,Independent,2,1,1,2,21,Female,Asian-American/Pacific Islander,-99,Asian-American/Pacific Islander,-99,"I believe the survey was interesting. I believe the articles that were shown were a bit vague, meaning it might be more helpful to have MORE extreme articles, like ones that seem absolutely biased and almost absurd, and some that are absolutely unbiased. ",69112,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 18:29,12/2/2021 21:17,IP Address,169.236.78.23,100,10065,TRUE,12/2/2021 21:17,R_3s69zlOMvDwEoNn,,,,,37.29719543,-120.4638977,anonymous,EN,78910,0,0,230.618,0,Completely biased,Mostly biased,Mostly biased,Mostly biased,Completely biased,Completely biased,Mostly biased,Completely biased,Neither biased or unbiased,Completely biased,Completely biased,Completely biased,Share your personal viewpoints on issues,Somewhat,what ever come up on google in terms of relativity ,A little,check the reference links and any data given ,Somewhat,Somewhat,Not at all,A little,A little,Not at all,A moderate amount,A little,Yes,1,Have,Have not,Have,Have,Have,Have not,none,2+ hrs/day,none,2+ hrs/day,none,none,under 1 hr/day,don't use,unwind/relax,don't use,unwind/relax,don't use,don't use,entertainment,3,Democrat,1,2,-99,4,19,Male,"Caucasian,Hispanic/Latino",-99,Hispanic/Latino,-99,-99,78910,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 21:08,12/2/2021 21:22,IP Address,73.151.193.9,100,809,TRUE,12/2/2021 21:22,R_cBBJVYqFNT1A5iN,,,,,37.32569885,-120.4999008,anonymous,EN,77956,173.612,174.528,230.134,2,Somewhat biased,Neither biased or unbiased,Somewhat biased,Mostly unbiased,Somewhat biased,Completely biased,Neither biased or unbiased,Mostly biased,Neither biased or unbiased,Mostly unbiased,Somewhat biased,Mostly biased,"Gain information, learn about the news",Somewhat,Check references if any,Not at all,,Very,Very,Not at all,Not at all,Not at all,Not at all,None at all,A moderate amount,Yes,7,Have,Have not,Have not,Have,Have,Have,none,1-2 hrs/day,1-2 hrs/day,1-2 hrs/day,none,1-2 hrs/day,1-2 hrs/day,don't use,entertainment,entertainment,entertainment,don't use,entertainment,entertainment,5,Independent,5,5,5,5,20,Male,Asian-American/Pacific Islander,-99,Asian-American/Pacific Islander,-99,-99,77956,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 21:15,12/2/2021 21:28,IP Address,73.90.54.33,100,746,TRUE,12/2/2021 21:28,R_wSEoWtHmacCSYs9,,,,,37.34719849,-120.6038971,anonymous,EN,77866,,,,,Somewhat biased,Somewhat biased,Mostly biased,Completely biased,Completely biased,Completely biased,Somewhat unbiased,Somewhat unbiased,Neither biased or unbiased,Neither biased or unbiased,Mostly biased,Mostly biased,Communicate with those outside of your direct community,Very,"I just do a general search. If I'm not satisfied, I research further. ",Somewhat,I look for articles published by reputable authors.,Extremely,Extremely,Somewhat,A little,Somewhat,Somewhat,A moderate amount,A moderate amount,Yes,5,Have,Have,Have,Have,Have,Have,none,1-2 hrs/day,none,2+ hrs/day,none,none,2+ hrs/day,don't use,unwind/relax,don't use,entertainment,don't use,don't use,entertainment,3,Democrat,4,5,2,10,23,Male,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,77866,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 21:32,12/2/2021 21:42,IP Address,76.20.79.177,100,617,TRUE,12/2/2021 21:42,R_3oBD5KiCHm11eyu,,,,,37.32569885,-120.4999008,anonymous,EN,70606,,,,,Somewhat biased,Mostly biased,Mostly biased,Neither biased or unbiased,Mostly biased,Completely biased,Neither biased or unbiased,Completely biased,Completely unbiased,Somewhat unbiased,Completely biased,Somewhat biased,Communicate with those outside of your direct community,Extremely,I use key words related to the topic and see what comes up. I always look at at least the entire first search page because they are the most recent. ,Extremely,I look at the author and see what other pieces they've written to see what possible biases they have,A little,A little,A little,A little,A little,A little,A little,A moderate amount,Yes,7,Have not,Have,Have not,Have,Have,Have not,under 1 hr/day,under 1 hr/day,none,under 1 hr/day,none,none,2+ hrs/day,entertainment,catch up with friends,don't use,unwind/relax,don't use,don't use,unwind/relax,3,Democrat,3,10,0,7,21,Female,Caucasian,-99,Caucasian,-99,-99,70606,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 21:52,12/2/2021 21:58,IP Address,141.126.121.130,100,332,TRUE,12/2/2021 21:58,R_3kOqxt4IbETaXSB,,,,,37.52340698,-120.8516998,anonymous,EN,75727,,,,,Somewhat biased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Mostly biased,Completely biased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Somewhat biased,Communicate with other in your community,Somewhat,Checking other news sources ,Very,Backing up the information on other sites,Very,Very,Somewhat,Very,Very,Somewhat,A moderate amount,A little,Yes,4,Have,Have,Have,Have,Have,Have,none,1-2 hrs/day,1-2 hrs/day,2+ hrs/day,none,under 1 hr/day,2+ hrs/day,don't use,catch up with friends,news/gain information,entertainment,don't use,unwind/relax,entertainment,4,Democrat,8,9,2,10,20,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,n/a,75727,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 21:48,12/2/2021 21:58,IP Address,98.224.91.30,100,629,TRUE,12/2/2021 21:58,R_1KqewgyXfZp6XbB,,,,,37.32569885,-120.4999008,anonymous,EN,79774,27.726,31.107,246.744,2,Somewhat unbiased,Mostly biased,Neither biased or unbiased,Completely unbiased,Completely biased,Mostly biased,Mostly unbiased,Somewhat unbiased,Somewhat biased,Somewhat unbiased,Somewhat unbiased,Completely biased,Share your personal viewpoints on issues,Somewhat,Look at how credible the source is then look up other sources depending on that ,Somewhat,Check at how credible the source is ,Extremely,A little,A little,A little,Extremely,Very,None at all,A little,Yes,3,Have,Have,Have,Have not,Have,Have,none,2+ hrs/day,none,2+ hrs/day,none,none,under 1 hr/day,don't use,entertainment,don't use,unwind/relax,don't use,don't use,entertainment,3,Democrat,5,2,0,5,20,Male,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,79774,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 23:05,12/2/2021 23:25,IP Address,73.151.77.217,100,1187,TRUE,12/2/2021 23:25,R_2sYewVspwH4Hdbv,,,,,37.32569885,-120.4999008,anonymous,EN,79696,0,0,223.894,0,Neither biased or unbiased,Somewhat unbiased,Somewhat biased,Neither biased or unbiased,Somewhat biased,Mostly biased,Neither biased or unbiased,Mostly biased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Somewhat biased,Communicate with other in your community,Somewhat,At times when in doubt yes.,Somewhat,I just google it and figure of the info I need.,A little,A little,Somewhat,Somewhat,Somewhat,Somewhat,A moderate amount,A moderate amount,No,3,Have,Have not,Have,Have,Have not,Have,2+ hrs/day,2+ hrs/day,2+ hrs/day,2+ hrs/day,none,none,2+ hrs/day,entertainment,entertainment,entertainment,entertainment,don't use,don't use,entertainment,3,Democrat,7,5,1,4,21,Male,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,79696,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/1/2021 16:55,12/2/2021 23:27,IP Address,172.4.105.180,100,109882,TRUE,12/2/2021 23:27,R_3DbAjkeCQsKWPWG,,,,,37.34719849,-120.6038971,anonymous,EN,79639,23.12,2216.785,2448.419,16,Neither biased or unbiased,Mostly biased,Neither biased or unbiased,Neither biased or unbiased,Mostly biased,Mostly biased,Somewhat biased,Mostly biased,Mostly biased,Mostly biased,Completely biased,Completely biased,Communicate with other in your community,Somewhat,Google; find credible sources and multiple perspectives; research,A little,google ,Extremely,Extremely,Very,A little,Somewhat,Somewhat,A little,A little,Yes,2,Have not,Have,Have not,Have,Have,Have,none,1-2 hrs/day,1-2 hrs/day,1-2 hrs/day,none,none,under 1 hr/day,don't use,catch up with friends,entertainment,entertainment,don't use,don't use,unwind/relax,2,Democrat,8,3,4,7,19,Female,Asian-American/Pacific Islander,-99,Asian-American/Pacific Islander,-99,-99,79639,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/2/2021 23:20,12/2/2021 23:29,IP Address,73.151.192.51,100,521,TRUE,12/2/2021 23:29,R_3n0Y6gyGtLj4Ftc,,,,,37.32569885,-120.4999008,anonymous,EN,69211,,,,,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Mostly biased,Mostly biased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Somewhat biased,"Gain information, learn about the news",Very,"google, articles, videos",Somewhat,"google, reliable source",Somewhat,Somewhat,Very,Very,Very,Very,A little,None at all,Yes,4,Have,Have,Have not,Have,Have,Have,none,none,none,none,none,none,2+ hrs/day,don't use,don't use,don't use,don't use,don't use,don't use,unwind/relax,5,Independent,7,5,0,5,21,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,69211,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/3/2021 0:47,12/3/2021 0:49,IP Address,73.41.237.199,100,138,TRUE,12/3/2021 0:49,R_2asOFjniQJzgSeB,,,,,37.34719849,-120.6038971,anonymous,EN,70291,,,,,Somewhat unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,"Plan in person actions (events, protests, meetings, etc.)",Extremely,google.,Not at all,,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,A moderate amount,A moderate amount,Yes,4,Have not,Have not,Have,Have,Have not,Have not,under 1 hr/day,under 1 hr/day,under 1 hr/day,under 1 hr/day,under 1 hr/day,under 1 hr/day,under 1 hr/day,news/gain information,news/gain information,news/gain information,news/gain information,news/gain information,news/gain information,news/gain information,5,Democrat,5,5,5,5,21,Female,Asian-American/Pacific Islander,-99,Asian-American/Pacific Islander,-99,-99,70291,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/3/2021 0:47,12/3/2021 1:01,IP Address,169.236.78.23,100,803,TRUE,12/3/2021 1:01,R_1lb2CIbwhuEDmXw,,,,,37.29719543,-120.4638977,anonymous,EN,76534,0,0,433.895,0,Mostly biased,Completely biased,Somewhat biased,Completely unbiased,Mostly biased,Completely biased,Neither biased or unbiased,Mostly biased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Mostly biased,Communicate with other in your community,Somewhat,i google search and find multiple sources ,Somewhat,i google and find multiple sources ,Very,Very,Somewhat,A little,Somewhat,Somewhat,A little,A little,Yes,3,Have not,Have not,Have,Have,Have,Have,1-2 hrs/day,1-2 hrs/day,none,2+ hrs/day,none,none,none,catch up with friends,catch up with friends,don't use,entertainment,don't use,don't use,don't use,4,Democrat,6,7,4,4,19,Female,Caucasian,-99,Caucasian,-99,-99,76534,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/3/2021 11:57,12/3/2021 12:14,IP Address,73.2.30.243,100,1022,TRUE,12/3/2021 12:14,R_31iKesw8x2x2oID,,,,,37.29719543,-120.4638977,anonymous,EN,75700,,,,,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Somewhat unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Share your personal viewpoints on issues,Somewhat,I check google ,A little,go through news cites ,Very,Very,Very,Very,Very,A little,A moderate amount,A moderate amount,Yes,3,Have,Have not,Have,Have not,Have,Have,none,under 1 hr/day,under 1 hr/day,1-2 hrs/day,none,none,1-2 hrs/day,don't use,news/gain information,news/gain information,entertainment,don't use,don't use,unwind/relax,7,Democrat,3,5,4,6,21,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,75700,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/3/2021 12:54,12/3/2021 13:16,IP Address,107.126.89.45,100,1303,TRUE,12/3/2021 13:16,R_3kOrmxnqOW8pE5T,,,,,37.88999939,-120.4763947,anonymous,EN,78532,17.611,18.377,234.878,2,Completely biased,Mostly biased,Mostly biased,Completely unbiased,Completely biased,Completely biased,Mostly biased,Mostly biased,Mostly unbiased,Somewhat biased,Somewhat biased,Mostly biased,Share your personal viewpoints on issues,A little,look it up on google and view multiple articles.,Not at all,,A little,Not at all,Not at all,A little,Not at all,Somewhat,A little,A moderate amount,No,-99,Have,Have not,Have not,Have,Have not,Have not,none,under 1 hr/day,none,none,none,none,1-2 hrs/day,don't use,entertainment,don't use,don't use,don't use,don't use,entertainment,5,Independent,2,-99,-99,1,19,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,78532,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/3/2021 22:17,12/3/2021 22:31,IP Address,169.236.78.22,100,836,TRUE,12/3/2021 22:31,R_3je1bT8S0mS2uSz,,,,,37.29719543,-120.4638977,anonymous,EN,79273,,,,,Neither biased or unbiased,Neither biased or unbiased,Mostly biased,Neither biased or unbiased,Completely biased,Completely biased,Neither biased or unbiased,Completely biased,Neither biased or unbiased,Completely unbiased,Somewhat biased,Mostly biased,Communicate with other in your community,Somewhat,"Doing a quick search on the subject, reading some articles, or watching news clips. If I really want to know the most that I can I'll look into more serious sources.",Somewhat,I do a simple search but if I feel the information I'm fact checking isn't enough I'll look for more serious sources. Pretty much sources that neutrally discuss the topic.,Very,Extremely,Somewhat,Somewhat,A little,Very,A moderate amount,A moderate amount,Yes,3,Have,Have not,Have,Have,Have,Have,none,under 1 hr/day,none,2+ hrs/day,none,none,under 1 hr/day,don't use,catch up with friends,don't use,entertainment,don't use,don't use,unwind/relax,4,Democrat,5,7,1,5,18,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,no.,79273,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/3/2021 23:33,12/4/2021 0:47,IP Address,169.236.78.22,100,4497,TRUE,12/4/2021 0:47,R_21EAG4cSpbjkSA5,,,,,37.29719543,-120.4638977,anonymous,EN,78142,0,0,270.418,0,Neither biased or unbiased,Somewhat biased,Mostly biased,Neither biased or unbiased,Completely biased,Completely biased,Mostly biased,Completely biased,Mostly biased,Somewhat biased,Mostly biased,Somewhat biased,"Gain information, learn about the news",Very,I'll read multiple articles on the topic and from there ill come up with my conclusion and discuss it with my peers.,Very,I'll read multiple articles on the topic and from there come to my own conclusion.,Very,Extremely,A little,A little,Somewhat,A little,A moderate amount,A moderate amount,Yes,3,Have,Have not,Have,Have,Have,Have,none,2+ hrs/day,1-2 hrs/day,2+ hrs/day,none,1-2 hrs/day,-99,don't use,unwind/relax,entertainment,entertainment,don't use,don't use,entertainment,3,Democrat,3,3,2,3,19,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,78142,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 12:00,12/6/2021 12:09,IP Address,169.236.78.22,100,552,TRUE,12/6/2021 12:09,R_2YLC89d4xgt0Wpw,,,,,37.29719543,-120.4638977,anonymous,EN,78637,,,,,Mostly biased,Mostly biased,Somewhat biased,Completely biased,Completely biased,Completely unbiased,Neither biased or unbiased,Completely unbiased,Completely unbiased,Somewhat biased,Completely unbiased,Mostly biased,Communicate with those outside of your direct community,Not at all,,Not at all,,Very,Very,Somewhat,A little,A little,A little,A moderate amount,A moderate amount,No,-99,Have,Have not,Have,Have,Have not,Have,2+ hrs/day,none,none,none,none,none,2+ hrs/day,entertainment,don't use,don't use,don't use,don't use,don't use,entertainment,5,Independent,5,2,-99,6,19,Female,African-American,-99,African-American,-99,-99,78637,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 12:20,12/6/2021 12:27,IP Address,169.236.78.23,100,448,TRUE,12/6/2021 12:27,R_3fYPk3sPRMdGKAI,,,,,37.29719543,-120.4638977,anonymous,EN,79345,,,,,Somewhat unbiased,Mostly biased,Somewhat biased,Neither biased or unbiased,Mostly biased,Somewhat biased,Somewhat unbiased,Completely biased,Mostly unbiased,Mostly unbiased,Mostly biased,Somewhat biased,Communicate with other in your community,Very,I do research on the subject and see how many people have talked about it and what they have said to see if each thing matches,Extremely,Same as before I see who else has talked about and revise the information. ,Very,Very,Somewhat,Not at all,Not at all,Not at all,A little,A little,Yes,1,Have not,Have not,Have not,Have,Have not,Have,none,2+ hrs/day,none,2+ hrs/day,none,none,under 1 hr/day,don't use,entertainment,don't use,entertainment,don't use,don't use,entertainment,5,Democrat,-99,-99,5,1,18,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,79345,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 12:04,12/6/2021 12:30,IP Address,169.236.78.23,100,1572,TRUE,12/6/2021 12:30,R_2B9802imogCbDQZ,,,,,37.29719543,-120.4638977,anonymous,EN,67435,1073.563,1291.21,1291.739,2,Mostly biased,Completely biased,Somewhat biased,Somewhat biased,Completely biased,Mostly biased,Neither biased or unbiased,Mostly biased,Mostly biased,Neither biased or unbiased,Completely biased,Mostly biased,Communicate with those outside of your direct community,Very,find the source of information and who wrote it,Somewhat,who is behind the information and who's sharing,Very,A little,Very,Somewhat,Somewhat,A little,A moderate amount,A moderate amount,Yes,5,Have not,Have not,Have not,Have,Have,Have,1-2 hrs/day,2+ hrs/day,2+ hrs/day,2+ hrs/day,none,1-2 hrs/day,1-2 hrs/day,news/gain information,catch up with friends,news/gain information,entertainment,don't use,news/gain information,entertainment,3,Independent,7,7,4,9,22,Female,Other,black/asian,African-American,-99,-99,67435,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 12:24,12/6/2021 12:34,IP Address,98.255.98.132,100,632,TRUE,12/6/2021 12:34,R_2THwybKZjkoyj59,,,,,37.29719543,-120.4638977,anonymous,EN,74542,0,0,223.309,0,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Somewhat unbiased,Mostly biased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Share your personal viewpoints on issues,Somewhat,"Before talking, I always make sure to do my research. ",Somewhat,I just view most social media to sometimes understand what is going on in my surroundings or in the world at the moment.,Somewhat,Somewhat,A little,Somewhat,A little,Not at all,A little,A little,Yes,3,Have not,Have not,Have,Have not,Have,Have,none,under 1 hr/day,under 1 hr/day,1-2 hrs/day,none,none,none,don't use,unwind/relax,news/gain information,news/gain information,don't use,don't use,don't use,5,Democrat,4,4,3,3,21,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,74542,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 12:32,12/6/2021 12:42,IP Address,169.236.78.23,100,590,TRUE,12/6/2021 12:42,R_126jWswnmi6e4wy,,,,,37.29719543,-120.4638977,anonymous,EN,76900,,,,,Mostly unbiased,Neither biased or unbiased,Completely biased,Mostly biased,Mostly unbiased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Somewhat unbiased,Neither biased or unbiased,Somewhat biased,Somewhat unbiased,"Gain information, learn about the news",Somewhat,I do not ,A little,check another source ,Very,Very,Somewhat,A little,A little,Very,A little,A little,Yes,4,Have,Have not,Have not,Have,Have,Have,none,1-2 hrs/day,1-2 hrs/day,none,none,none,1-2 hrs/day,don't use,catch up with friends,news/gain information,don't use,don't use,don't use,entertainment,4,Democrat,4,2,-99,-99,27,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,76900,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
